,retweet_count,favorite_count,followers_count,predict_class_label,Date_class
7733,0,2,0.0364,4,3
7734,3525,1197,43,4,0
7735,30,0,0.0364,3,0
7736,8,0,1.43,2,3
7737,5,0,1.43,2,1
7738,5,20,1.43,3,2
7739,62,398,6.82,2,2
7740,21,256,6.82,2,0
7741,0,0,0.0364,4,3
7742,0,1,0.0364,2,3
7743,161,0,43,2,3
7744,329,818,43,4,2
7745,58,0,0.435,2,3
7746,26,78,0.435,4,3
7747,25,0,1.43,2,4
7748,0,1,0.136,3,3
7749,0,2,1.43,4,1
7750,31,0,0.136,4,4
7751,3723,19588,43,2,4
7752,1143,9259,6.82,4,2
7753,2184,2933,43,3,4
7754,33,248,6.82,2,1
7755,0,0,0.0364,4,0
7756,1,10,0.136,2,0
7757,27,124,1.43,4,1
7758,388,878,43,4,3
7759,16,43,0.435,4,2
7760,65,0,43,2,4
7761,122,0,43,2,4
7762,3337,0,0.0364,1,0
7763,17,82,1.43,1,2
7764,24,105,0.136,4,3
7765,9,0,6.82,4,2
7766,73,0,0.435,2,3
7767,3,0,0.0364,4,3
7768,53,0,6.82,4,2
7769,0,3,0.0364,4,3
7770,4,90,1.43,2,2
7771,6711,17374,43,2,4
7772,2,13,0.136,3,0
7773,40,0,1.43,1,0
7774,0,1,1.43,2,3
7775,0,1,0.136,2,4
7776,2854,3020,43,4,2
7777,5,0,0.136,3,3
7778,140,0,1.43,4,0
7779,28,44,0.136,3,4
7780,3,7,0.136,4,3
7781,1,13,0.136,3,2
7782,0,1,1.43,1,0
7783,17,99,1.43,3,3
7784,30,127,1.43,4,2
7785,24,0,0.0364,4,4
7786,7,0,1.43,3,3
7787,0,1,0.136,4,4
7788,19,0,6.82,4,0
7789,21,0,1.43,4,3
7790,27,0,6.82,3,0
7791,0,2,0.0364,3,3
7792,0,3,0.0364,4,4
7793,17,25,0.136,4,3
7794,1946,0,0.435,4,2
7795,957,1754,43,2,4
7796,92,0,1.43,1,2
7797,0,0,1.43,4,0
7798,0,3,0.0364,4,3
7799,179,823,6.82,4,0
7800,3151,1818,43,4,4
7801,4,11,0.136,4,4
7802,31,0,0.136,3,3
7803,5,12,0.136,3,4
7804,2,87,0.136,2,3
7805,609,2234,43,2,4
7806,286,0,43,2,0
7807,11,0,1.43,2,3
7808,68,685,6.82,4,2
7809,26,0,6.82,4,3
7810,10,44,1.43,4,1
7811,41,0,0.136,1,2
7812,580,353,43,2,3
7813,29,51,0.136,4,0
7814,289,0,0.0364,1,0
7815,1495,0,43,2,0
7816,0,1,0.136,4,0
7817,3,13,0.136,4,0
7818,194,0,1.43,2,1
7819,463,1215,43,4,0
7820,24522,78139,43,4,4
7821,162,776,6.82,4,0
7822,23,150,6.82,4,0
7823,36,398,6.82,4,3
7824,585,0,0.435,4,2
7825,718,3723,43,2,4
7826,3,0,0.136,3,2
7827,62,57,0.435,3,0
7828,4,0,1.43,4,1
7829,27,176,6.82,2,2
7830,0,1,0.0364,4,0
7831,7,0,0.136,4,3
7832,0,4,0.0364,4,3
7833,115,415,43,2,4
7834,7,12,0.136,1,4
7835,1,0,1.43,4,0
7836,16,74,1.43,2,1
7837,1,10,0.0364,2,3
7838,74,435,6.82,4,3
7839,150,0,0.435,1,2
7840,3953,0,43,2,0
7841,219,612,43,2,0
7842,2,25,1.43,4,3
7843,104,0,6.82,3,0
7844,1587,1049,43,4,4
7845,77,346,0.435,1,3
7846,11,0,0.0364,3,3
7847,43,0,1.43,4,0
7848,1176,0,0.435,1,3
7849,0,0,0.0364,4,4
7850,1,2,0.0364,4,3
7851,1645,1588,43,2,0
7852,0,1,0.0364,2,4
7853,39,0,6.82,1,1
7854,2,29,0.136,4,4
7855,1370,2060,43,2,3
7856,8,0,0.435,3,1
7857,3094,0,0.435,4,3
7858,314,221,43,2,2
7859,655,0,0.435,3,2
7860,9332,0,0.435,4,3
7861,1064,0,0.435,4,1
7862,588,0,0.435,2,1
7863,4030,0,0.435,4,3
7864,6,17,0.435,4,3
7865,0,0,0.136,2,3
7866,0,1,0.0364,4,0
7867,268,0,0.435,4,3
7868,152,0,6.82,4,2
7869,11,34,0.136,4,3
7870,4,67,1.43,4,1
7871,323,2266,6.82,2,0
7872,5460,0,0.435,1,1
7873,34,0,1.43,1,4
7874,225,1089,43,2,4
7875,99,0,0.435,3,1
7876,22,0,0.136,2,3
7877,512,2608,6.82,2,1
7878,2,0,0.0364,3,0
7879,289,0,0.0364,4,3
7880,306,1874,6.82,4,0
7881,54,0,6.82,4,3
7882,51,133,0.435,3,2
7883,23,0,0.0364,4,4
7884,92,407,6.82,2,0
7885,64,0,0.435,4,3
7886,0,0,0.0364,4,4
7887,578,1427,43,2,0
7888,97,0,0.435,4,2
7889,0,4,1.43,2,1
7890,110,585,6.82,4,2
7891,0,1,1.43,2,3
7892,1,4,0.0364,4,4
7893,322,0,0.0364,4,2
7894,45,62,0.136,4,4
7895,485,0,0.0364,4,0
7896,9,7,0.136,4,0
7897,1,0,0.0364,4,0
7898,1,7,0.0364,4,3
7899,30,261,6.82,4,2
7900,4,12,0.136,3,0
7901,1,0,1.43,3,1
7902,2,0,0.0364,4,0
7903,5,0,0.136,2,3
7904,0,2,1.43,4,0
7905,2,0,0.0364,4,0
7906,18,98,0.136,3,3
7907,7,29,0.0364,3,3
7908,3,0,0.136,2,4
7909,454,1444,43,2,1
7910,31,392,6.82,4,3
7911,1143,715,43,2,0
7912,0,2,1.43,4,0
7913,1976,16163,43,2,0
7914,32,0,6.82,2,3
7915,12,0,6.82,2,3
7916,15,0,0.0364,1,3
7917,142,0,0.136,3,3
7918,1,0,0.0364,4,4
7919,731,3590,6.82,4,0
7920,2,0,0.435,1,2
7921,7,0,1.43,4,3
7922,309,1726,6.82,2,2
7923,51,0,0.136,2,0
7924,24,0,1.43,2,1
7925,2,0,0.0364,4,2
7926,58,0,43,2,4
7927,3456,32562,43,2,4
7928,28,0,1.43,1,2
7929,153,472,1.43,3,0
7930,1549,0,0.435,4,0
7931,0,1,0.0364,2,3
7932,35,0,6.82,3,2
7933,292,0,0.136,3,3
7934,318,502,0.435,1,3
7935,21,191,6.82,2,3
7936,39,0,1.43,4,0
7937,2,0,0.136,3,3
7938,1159,3719,6.82,4,0
7939,1079,1990,43,2,0
7940,231,3039,43,1,1
7941,112,125,0.136,4,0
7942,6,0,0.0364,4,3
7943,324,2735,43,2,4
7944,0,1,0.0364,2,0
7945,10,0,0.0364,3,0
7946,0,2,1.43,2,0
7947,0,3,1.43,4,1
7948,160,1820,6.82,2,1
7949,1766,15016,43,2,3
7950,47,0,1.43,3,2
7951,12,41,0.136,2,0
7952,19,130,6.82,4,3
7953,774,0,0.435,2,0
7954,35,260,1.43,4,0
7955,1619,701,43,2,3
7956,81,1207,6.82,2,3
7957,25,124,1.43,2,2
7958,2,17,0.435,4,2
7959,19,0,0.435,2,2
7960,42,0,6.82,4,3
7961,26582,45126,43,2,0
7962,4302,0,0.435,1,3
7963,89,0,0.435,4,3
7964,96,1875,43,2,3
7965,0,3,0.136,2,0
7966,69,285,6.82,2,3
7967,0,4,0.0364,4,3
7968,4,23,0.136,4,3
7969,543,0,43,4,3
7970,64,0,43,2,4
7971,0,10,0.136,4,4
7972,6,0,1.43,4,2
7973,0,1,0.136,4,3
7974,14,75,43,2,4
7975,86,271,6.82,3,1
7976,40,0,6.82,4,3
7977,40,90,0.435,1,3
7978,45,344,6.82,2,0
7979,517,1228,43,3,2
7980,6427,0,0.0364,1,4
7981,395,0,0.0364,3,0
7982,2,0,0.435,4,1
7983,12,0,1.43,4,0
7984,1,7,0.136,4,3
7985,868,0,0.435,4,3
7986,8,0,0.0364,4,3
7987,602,695,43,2,4
7988,1,1,0.136,3,3
7989,1,0,0.0364,4,0
7990,0,2,0.0364,4,0
7991,294,662,43,2,2
7992,876,301,43,2,0
7993,7,12,0.136,1,2
7994,642,3335,43,4,3
7995,327,1992,6.82,2,3
7996,1,7,1.43,2,2
7997,290,1022,6.82,2,0
7998,0,1,0.0364,4,0
7999,32,0,6.82,1,1
8000,0,1,0.0364,4,4
8001,0,1,0.0364,4,4
8002,796,0,0.435,1,0
8003,58,0,0.435,3,2
8004,0,2,0.0364,4,0
8005,4,0,0.435,4,2
8006,3,0,1.43,2,2
8007,9,0,0.435,3,2
8008,103,684,6.82,4,2
8009,130,0,0.0364,4,3
8010,5,13,0.136,1,0
8011,74,339,6.82,2,2
8012,870,0,6.82,4,2
8013,457,0,0.0364,4,3
8014,1552,630,43,2,0
8015,0,3,0.0364,4,0
8016,8471,48551,43,2,4
8017,19,0,1.43,3,1
8018,1,0,0.0364,4,3
8019,1302,5448,6.82,4,2
8020,1643,0,0.435,2,3
8021,55,402,6.82,2,0
8022,4195,0,43,2,3
8023,0,2,0.0364,3,0
8024,310,1284,43,2,4
8025,127,827,6.82,2,2
8026,30,335,6.82,4,2
8027,1,14,0.0364,2,4
8028,5,0,0.435,2,3
8029,119,0,0.435,4,3
8030,21,0,0.136,4,3
8031,0,0,0.0364,4,3
8032,74,0,1.43,4,0
8033,1,0,0.435,2,2
8034,14,18,0.136,4,4
8035,245,251,43,2,4
8036,6,0,0.0364,4,0
8037,1,7,0.0364,4,3
8038,6,0,0.435,2,2
8039,131,0,0.435,4,0
8040,0,7,1.43,4,1
8041,6,0,1.43,4,2
8042,23,0,1.43,3,2
8043,1194,4333,6.82,4,1
8044,32,0,0.435,3,3
8045,5,0,1.43,4,3
8046,9,16,0.136,4,3
8047,5,0,1.43,1,1
8048,116,382,43,1,4
8049,13,0,1.43,1,1
8050,0,0,0.0364,2,3
8051,0,0,1.43,1,1
8052,1,0,1.43,1,0
8053,82,0,6.82,2,1
8054,94,0,0.435,2,2
8055,302,1129,6.82,3,2
8056,0,1,0.0364,4,3
8057,927,3608,6.82,4,0
8058,2,0,0.0364,3,3
8059,22,0,0.0364,2,3
8060,24,103,1.43,4,2
8061,15,88,1.43,4,0
8062,20,0,1.43,4,0
8063,16,0,6.82,3,1
8064,116,593,6.82,4,3
8065,3,0,0.0364,4,4
8066,55,443,6.82,3,2
8067,16948,0,0.0364,3,0
8068,2216,0,0.435,4,3
8069,8039,38185,43,4,3
8070,3,0,0.0364,4,3
8071,497,490,43,3,3
8072,8,0,0.435,4,2
8073,190,0,0.435,4,2
8074,19,0,0.435,1,2
8075,13,0,1.43,2,3
8076,6,0,1.43,4,2
8077,207,0,0.435,2,3
8078,74,469,6.82,3,0
8079,81,173,43,2,0
8080,37,0,0.435,3,2
8081,28,0,0.136,2,3
8082,29,0,0.136,4,4
8083,797,429,43,4,4
8084,0,0,0.0364,4,3
8085,9547,63686,43,2,0
8086,29,0,1.43,1,0
8087,173,0,0.435,1,3
8088,1194,4333,6.82,4,1
8089,139,0,0.435,3,1
8090,0,0,0.136,4,3
8091,606,2422,6.82,3,0
8092,76,830,6.82,2,3
8093,30,0,0.0364,4,0
8094,451,5431,6.82,4,3
8095,1115,1321,43,4,0
8096,69,567,6.82,2,1
8097,0,0,0.0364,2,4
8098,98,0,6.82,2,1
8099,51,0,0.136,4,3
8100,289,0,1.43,1,0
8101,109,0,0.435,2,3
8102,27,0,0.435,4,1
8103,2635,0,1.43,2,2
8104,4326,0,0.435,1,2
8105,2323,703,43,2,0
8106,10,39,1.43,4,3
8107,3,0,1.43,3,0
8108,5088,12615,43,4,0
8109,237,277,43,2,4
8110,3082,0,43,2,0
8111,2,0,1.43,2,3
8112,1,3,0.136,4,4
8113,126,0,43,4,4
8114,32,0,1.43,4,2
8115,139,160,0.136,4,4
8116,1,0,0.0364,3,3
8117,126,1005,6.82,4,0
8118,853,1881,43,1,2
8119,0,0,0.0364,4,3
8120,9536,4052,43,2,4
8121,924,0,1.43,2,3
8122,114,0,0.435,4,0
8123,19,0,1.43,1,2
8124,61,690,6.82,4,2
8125,0,1,1.43,4,0
8126,0,2,0.136,4,3
8127,13,39,0.136,2,0
8128,2,0,0.0364,4,4
8129,18,82,1.43,3,2
8130,7,0,1.43,4,3
8131,132,2299,6.82,2,3
8132,64,0,0.0364,3,3
8133,18,186,6.82,2,1
8134,4,30,0.136,2,4
8135,671,3215,6.82,3,3
8136,7,31,1.43,4,1
8137,5235,1514,43,2,0
8138,15,0,6.82,4,2
8139,4809,14189,6.82,4,0
8140,893,5468,43,4,4
8141,58,0,0.136,2,3
8142,281,0,0.435,1,0
8143,4,0,0.136,3,3
8144,103,0,1.43,3,3
8145,278,1229,6.82,3,2
8146,12,0,1.43,1,1
8147,164,400,43,2,2
8148,3104,0,43,2,3
8149,7,0,1.43,4,3
8150,12,16,0.136,2,3
8151,6,0,0.435,4,1
8152,31,0,6.82,1,2
8153,0,1,0.0364,4,0
8154,0,1,0.0364,1,0
8155,0,2,0.0364,2,3
8156,0,0,0.0364,4,3
8157,1166,0,0.435,1,2
8158,63,110,0.435,2,1
8159,48,0,0.435,4,2
8160,0,2,0.0364,4,3
8161,702,1448,0.435,1,2
8162,10,0,6.82,4,0
8163,49,0,0.136,1,4
8164,450,492,43,2,0
8165,239,218,43,2,0
8166,23,0,6.82,2,3
8167,12,0,0.435,4,2
8168,1,0,1.43,4,3
8169,0,0,0.0364,4,3
8170,31,110,0.0364,4,0
8171,13,24,0.136,2,0
8172,12,0,1.43,4,4
8173,19,38,0.136,2,2
8174,5,44,1.43,3,3
8175,1,3,0.136,2,3
8176,408,317,43,1,0
8177,18,0,0.136,4,3
8178,6,38,1.43,4,2
8179,182,0,0.136,4,3
8180,4,0,0.435,1,3
8181,42,152,43,2,3
8182,17,0,0.435,4,3
8183,183,1736,6.82,2,3
8184,7963,43326,43,2,4
8185,11,0,1.43,4,2
8186,206,248,43,2,0
8187,162,1846,6.82,4,3
8188,206,0,0.435,2,3
8189,2279,4326,43,2,3
8190,58,0,0.435,4,0
8191,99,0,6.82,4,1
8192,368,1393,43,3,1
8193,139,180,43,2,3
8194,11,0,0.435,4,2
8195,15,0,0.435,4,1
8196,84,514,0.136,2,3
8197,3,0,1.43,2,2
8198,11,0,1.43,1,1
8199,2,0,0.0364,1,4
8200,162,517,43,1,4
8201,574,0,0.0364,2,3
8202,172,751,6.82,4,2
8203,2,0,0.0364,4,4
8204,28,128,1.43,4,2
8205,541,4690,6.82,4,3
8206,0,0,0.0364,1,3
8207,5,2,0.136,3,3
8208,13,0,6.82,2,1
8209,1,0,0.0364,1,4
8210,5,0,1.43,1,0
8211,110,1636,6.82,4,3
8212,932,0,0.435,1,3
8213,65,0,0.0364,4,3
8214,42747,86180,43,2,0
8215,2419,0,0.0364,4,4
8216,13,72,0.136,2,4
8217,42,0,0.0364,4,2
8218,10,0,1.43,2,0
8219,8,21,0.136,4,3
8220,19,0,0.136,3,3
8221,0,0,0.0364,3,0
8222,158,184,43,2,1
8223,717,600,43,2,3
8224,0,0,0.0364,4,3
8225,174,0,0.435,3,2
8226,21,37,43,2,0
8227,170,0,1.43,4,0
8228,412,0,0.435,1,3
8229,27,285,6.82,4,3
8230,270,0,0.435,2,2
8231,1504,0,6.82,3,0
8232,19,139,6.82,4,0
8233,8,0,0.435,4,3
8234,44,0,1.43,2,1
8235,389,2344,6.82,4,0
8236,635,1871,43,3,4
8237,337,330,43,4,3
8238,191,0,0.435,1,1
8239,7,0,1.43,3,3
8240,2105,0,0.0364,4,0
8241,49,302,0.136,2,0
8242,87,0,0.435,4,2
8243,0,23,0.0364,4,0
8244,62,0,6.82,1,2
8245,1,41,1.43,2,2
8246,2958,9193,43,2,0
8247,55,0,6.82,2,1
8248,934,0,43,4,0
8249,7,0,0.136,4,4
8250,13,0,1.43,4,3
8251,44,203,1.43,4,1
8252,0,5,1.43,2,1
8253,51,0,6.82,2,0
8254,323,0,6.82,2,2
8255,26,179,6.82,2,0
8256,641,470,43,4,4
8257,3015,0,0.435,4,2
8258,114,413,43,2,1
8259,3,35,1.43,4,0
8260,3,0,0.435,2,2
8261,0,0,0.136,2,4
8262,7,0,0.435,4,2
8263,19,83,1.43,4,2
8264,1065,6764,6.82,4,3
8265,32,0,6.82,3,3
8266,920,13506,6.82,4,3
8267,72,375,6.82,4,2
8268,0,10,1.43,2,1
8269,1,0,0.0364,4,3
8270,479,1081,43,2,0
8271,0,5,1.43,4,1
8272,34,0,0.435,3,0
8273,0,6,0.136,2,0
8274,1297,4044,6.82,2,2
8275,736,0,0.435,1,2
8276,3022,19594,43,4,3
8277,170,494,43,2,3
8278,573,0,0.435,1,0
8279,177,0,0.435,4,1
8280,22,27,0.435,3,2
8281,111,0,0.435,4,3
8282,29,0,6.82,4,2
8283,50,267,6.82,2,0
8284,54,0,0.136,4,4
8285,243,585,43,2,2
8286,441,0,43,2,4
8287,2030,9146,43,2,4
8288,271,0,43,3,0
8289,0,3,0.0364,4,3
8290,0,1,0.136,4,4
8291,606,2422,6.82,3,0
8292,2421,7664,6.82,4,0
8293,751,0,0.435,1,1
8294,43,0,0.136,2,4
8295,77,0,6.82,4,0
8296,3,0,1.43,4,1
8297,0,0,0.0364,4,0
8298,2101,17338,43,2,3
8299,720,0,0.435,1,2
8300,0,1,6.82,3,3
8301,6,0,1.43,4,1
8302,184,557,1.43,4,0
8303,42,392,1.43,2,2
8304,949,2669,6.82,4,3
8305,44,0,1.43,4,2
8306,16,20,0.136,3,3
8307,458,2585,43,2,0
8308,9,0,0.0364,4,3
8309,12,38,0.136,2,3
8310,115,497,43,2,3
8311,162,0,0.0364,4,0
8312,27,176,6.82,2,2
8313,0,0,1.43,4,1
8314,3420,28138,43,4,4
8315,0,2,0.0364,4,3
8316,7,28,1.43,4,2
8317,152,567,6.82,4,0
8318,32,0,43,2,0
8319,0,0,0.0364,4,3
8320,1526,4338,43,2,3
8321,20,42,0.136,2,3
8322,5405,27021,43,2,4
8323,7,0,0.136,1,0
8324,0,0,0.136,4,0
8325,0,2,1.43,4,0
8326,279,1013,43,2,0
8327,13,52,0.136,4,3
8328,25,0,0.435,4,3
8329,3,0,1.43,1,3
8330,535,0,0.435,4,0
8331,229,987,6.82,3,2
8332,746,0,0.435,4,0
8333,63,661,6.82,4,0
8334,2,9,0.0364,4,3
8335,13,58,1.43,4,2
8336,0,0,0.136,4,3
8337,71,738,6.82,2,3
8338,7,23,0.136,3,0
8339,31,0,0.136,3,0
8340,4,0,1.43,1,0
8341,22686,109137,43,4,0
8342,0,0,0.0364,4,4
8343,5440,36455,43,2,0
8344,549,4195,43,3,3
8345,0,0,0.0364,4,3
8346,0,1,0.0364,4,2
8347,28,291,6.82,2,0
8348,220,0,43,2,3
8349,1,0,0.0364,4,0
8350,106,0,0.0364,4,2
8351,0,1,0.0364,3,3
8352,294,1195,43,1,3
8353,249,1205,6.82,2,1
8354,3,33,6.82,3,0
8355,2047,0,0.0364,3,4
8356,22,220,6.82,3,1
8357,1,2,6.82,2,0
8358,112,0,0.435,2,2
8359,25,90,0.136,3,3
8360,1337,4140,6.82,2,1
8361,4833,0,0.0364,3,3
8362,22,0,0.435,4,1
8363,12470,19535,43,2,3
8364,3,13,0.136,4,0
8365,5,27,0.136,2,3
8366,10205,0,0.0364,4,3
8367,268,928,43,3,4
8368,1,0,0.0364,2,3
8369,1178,1594,43,2,4
8370,0,0,0.0364,4,0
8371,0,2,0.0364,4,0
8372,1,0,0.0364,2,0
8373,118,0,0.0364,4,3
8374,1,0,0.0364,4,4
8375,2,0,1.43,4,0
8376,35,236,6.82,4,0
8377,0,2,0.0364,1,3
8378,2,11,0.136,3,3
8379,134,0,0.435,3,2
8380,1123,0,6.82,4,3
8381,3008,4538,43,2,1
8382,71,0,0.435,4,2
8383,212,575,0.435,1,2
8384,72,0,0.435,4,1
8385,5,0,0.136,4,0
8386,0,5,0.0364,4,0
8387,8,30,0.136,2,0
8388,3,18,0.136,4,3
8389,788,0,43,2,0
8390,188,399,43,2,1
8391,24,92,6.82,4,2
8392,1117,0,0.435,4,1
8393,8,5,0.136,4,3
8394,4,0,0.0364,4,4
8395,11,0,0.435,2,1
8396,8,52,0.136,4,0
8397,126,0,0.435,2,1
8398,58985,0,0.0364,2,2
8399,3,27,1.43,1,2
8400,8122,5741,43,2,0
8401,138,0,0.435,1,2
8402,12,0,0.435,2,0
8403,21894,0,0.0364,1,0
8404,5,0,0.0364,4,4
8405,797,0,1.43,2,0
8406,7,19,0.136,3,3
8407,0,1,0.0364,4,4
8408,75,679,6.82,4,1
8409,14,0,0.435,1,1
8410,7032,39909,43,2,3
8411,235,1016,6.82,4,0
8412,2559,0,0.435,1,2
8413,12470,19535,43,2,3
8414,0,1,0.0364,4,0
8415,4060,0,1.43,1,2
8416,876,1025,43,2,4
8417,3104,0,43,2,3
8418,0,2,1.43,4,0
8419,36,0,1.43,1,1
8420,27,0,6.82,4,3
8421,380,2821,43,2,0
8422,10,0,0.435,2,2
8423,213,0,43,2,4
8424,178,0,1.43,1,1
8425,5995,4902,43,2,1
8426,64,0,0.435,4,1
8427,1791,0,0.136,1,3
8428,0,1,1.43,2,2
8429,246,0,0.435,1,2
8430,3807,6333,43,2,3
8431,37,262,6.82,1,3
8432,63,0,0.0364,2,0
8433,6021,37080,43,2,3
8434,0,1,0.0364,4,3
8435,17,182,6.82,4,1
8436,24,0,1.43,1,0
8437,11,0,1.43,4,2
8438,13,132,1.43,4,1
8439,5,49,1.43,4,1
8440,35,91,1.43,4,2
8441,1,4,0.136,4,3
8442,4,0,1.43,4,3
8443,17,0,0.136,3,3
8444,1,17,1.43,4,3
8445,446,1742,6.82,2,0
8446,9,27,0.136,3,0
8447,295,2585,6.82,4,3
8448,2069,859,43,2,0
8449,7581,0,0.435,4,0
8450,86,0,0.435,4,2
8451,2,0,1.43,3,1
8452,29,0,1.43,4,1
8453,0,0,1.43,3,0
8454,15,60,0.136,4,0
8455,404,1433,6.82,2,2
8456,413,0,0.435,3,3
8457,33,0,0.435,4,3
8458,0,0,0.136,1,3
8459,127,0,43,2,4
8460,22,0,6.82,4,3
8461,65,0,6.82,3,3
8462,425,1489,43,2,4
8463,2934,11457,6.82,2,0
8464,0,1,0.0364,4,4
8465,16,155,1.43,4,1
8466,421,2606,6.82,1,1
8467,283,586,1.43,4,0
8468,2,5,0.136,4,3
8469,1387,0,0.435,1,2
8470,20,0,0.435,1,3
8471,34,0,0.136,4,3
8472,2,0,0.435,1,3
8473,3154,0,1.43,3,2
8474,0,2,0.136,2,0
8475,2,6,1.43,2,3
8476,0,0,1.43,1,0
8477,27,58,0.136,4,4
8478,3,19,0.136,4,3
8479,11,0,6.82,4,3
8480,46,0,0.435,4,3
8481,17,22,0.136,4,3
8482,3,10,0.136,4,4
8483,0,1,0.0364,2,0
8484,24378,71354,43,4,3
8485,0,6,1.43,4,2
8486,293,1865,43,4,4
8487,1171,0,0.0364,4,2
8488,46,0,0.435,4,3
8489,166,0,1.43,2,1
8490,6579,0,43,2,0
8491,12,22,1.43,2,2
8492,0,3,0.0364,2,4
8493,84,82,0.435,1,2
8494,0,0,0.0364,4,3
8495,492,0,43,2,0
8496,815,0,0.435,1,3
8497,58,363,6.82,4,2
8498,0,9,1.43,1,0
8499,0,0,0.136,1,3
8500,5275,9363,43,4,3
8501,49,353,6.82,2,0
8502,174,0,0.435,4,3
8503,81,997,6.82,4,2
8504,23,0,6.82,2,3
8505,3,0,0.0364,4,0
8506,12,41,1.43,4,1
8507,285,774,43,2,2
8508,7,17,0.136,3,3
8509,3278,4817,43,4,4
8510,30225,0,0.0364,4,0
8511,17,0,1.43,4,1
8512,781,0,0.435,1,3
8513,283,675,1.43,3,1
8514,538,362,43,2,4
8515,12,79,1.43,4,2
8516,3134,6317,43,2,0
8517,253,0,0.136,4,3
8518,3692,0,43,2,4
8519,26,0,0.435,1,2
8520,21,77,1.43,4,2
8521,3054,0,0.136,2,4
8522,1,0,0.0364,4,4
8523,121,463,43,2,0
8524,0,0,0.0364,4,4
8525,0,9,0.0364,2,3
8526,172,0,1.43,3,3
8527,13,0,1.43,2,2
8528,30,0,0.435,3,2
8529,0,7,0.0364,1,3
8530,19,0,0.0364,4,4
8531,52,76,0.435,3,2
8532,8,19,0.136,4,3
8533,276,1061,6.82,4,2
8534,0,2,0.0364,4,4
8535,3312,0,0.435,2,2
8536,1,0,0.0364,4,3
8537,545,4302,43,4,3
8538,4696,955,43,4,0
8539,65,430,6.82,4,3
8540,62,0,1.43,4,1
8541,152,0,0.435,3,3
8542,1747,0,43,2,3
8543,3274,17268,6.82,1,1
8544,0,2,0.136,4,4
8545,2,0,0.136,3,3
8546,0,0,0.0364,4,2
8547,21,56,0.0364,4,4
8548,26,226,6.82,2,0
8549,0,13,0.0364,4,0
8550,70,0,0.435,1,3
8551,315,0,43,2,0
8552,9486,89511,43,3,1
8553,378,0,0.0364,1,3
8554,238,0,43,2,4
8555,842,6123,43,2,4
8556,235,953,43,2,4
8557,1,0,0.0364,4,3
8558,7,0,0.0364,3,4
8559,511,0,43,3,0
8560,116,1277,6.82,2,0
8561,15,46,0.136,2,3
8562,0,0,0.0364,4,4
8563,5,0,0.435,4,3
8564,28,0,0.136,4,3
8565,19774,89880,43,3,0
8566,0,0,0.0364,1,3
8567,56,0,0.435,3,3
8568,0,2,0.0364,4,3
8569,9789,4805,43,2,4
8570,238,0,6.82,4,3
8571,5,29,1.43,4,2
8572,0,1,0.0364,4,2
8573,1889,0,0.435,4,0
8574,26,0,0.435,1,3
8575,208,219,43,2,0
8576,4323,0,0.435,1,0
8577,206,578,0.435,1,1
8578,175,170,43,2,4
8579,15585,15977,43,4,4
8580,52,0,0.435,1,2
8581,29,0,0.136,3,3
8582,0,0,0.0364,4,0
8583,35,65,0.136,3,0
8584,60,325,6.82,2,2
8585,8,0,1.43,2,3
8586,21664,22292,43,1,0
8587,36,0,0.435,2,3
8588,0,0,0.0364,1,3
8589,5,0,0.435,4,3
8590,104,0,6.82,2,1
8591,3585,15362,43,2,3
8592,14,118,6.82,3,3
8593,19,0,6.82,4,2
8594,22,0,6.82,2,1
8595,0,2,1.43,2,0
8596,254,1850,6.82,4,0
8597,10,21,0.136,4,4
8598,19,0,6.82,1,1
8599,2936,2868,43,4,2
8600,504,6628,43,2,3
8601,26,277,6.82,4,3
8602,1,7,1.43,2,4
8603,13,40,1.43,2,1
8604,73,1012,6.82,4,3
8605,1639,1529,43,2,4
8606,6,0,1.43,2,3
8607,12,24,0.136,4,0
8608,10,0,0.0364,2,3
8609,256,0,0.0364,4,4
8610,36,352,6.82,2,3
8611,136,1656,6.82,4,1
8612,3532,0,0.435,4,2
8613,2,0,1.43,1,1
8614,4399,16316,43,2,3
8615,0,4,0.136,2,0
8616,26,166,1.43,1,3
8617,14,0,0.435,1,0
8618,3350,0,1.43,2,1
8619,24341,44230,43,2,4
8620,155,173,43,2,4
8621,3234,14303,6.82,4,2
8622,13,0,0.435,3,2
8623,434,0,0.435,2,3
8624,95,708,6.82,4,0
8625,0,1,1.43,4,1
8626,240,0,6.82,2,0
8627,0,2,0.0364,4,4
8628,17,0,0.0364,1,4
8629,7,0,0.136,2,2
8630,8,52,0.136,4,0
8631,7,0,0.0364,4,3
8632,219,0,0.435,4,2
8633,1124,4786,43,2,3
8634,5,27,0.136,4,0
8635,1931,0,0.0364,4,2
8636,379,0,1.43,2,1
8637,22052,126534,43,2,3
8638,0,6,0.0364,4,4
8639,3,0,0.136,1,4
8640,7,95,1.43,2,4
8641,23483,0,0.0364,2,3
8642,21,108,6.82,4,3
8643,211,0,43,3,0
8644,0,0,1.43,2,0
8645,71,0,1.43,3,1
8646,256,891,43,2,0
8647,42,260,6.82,2,3
8648,44,0,6.82,2,1
8649,10,0,0.136,1,4
8650,20,24,0.136,2,3
8651,0,1,0.0364,2,4
8652,1811,0,0.435,2,1
8653,22,0,6.82,2,3
8654,3693,40463,43,2,4
8655,77,0,0.0364,3,4
8656,113,617,6.82,4,1
